image_path,정상,홍계,배꼽,피부손상F,피부손상C,피부손상S,골절C,가슴멍,날개멍,다리멍
VQIS_POR_TEST/001537_F_SAM.jpg,0.013574,0.000004,0.012068,0.000172,0.000278,0.000000,0.998005,0.001462,0.539947,0.910453
VQIS_POR_TEST/003382_F_SAM.jpg,0.004636,0.000001,0.004421,0.000172,0.000177,0.698242,0.001667,0.001793,0.946818,0.003093
VQIS_POR_TEST/003486_B_SAM.JPG,0.991196,0.000143,0.000735,0.001210,0.201578,0.000359,0.000096,0.000145,0.001533,0.000183
VQIS_POR_TEST/001788_B_SAM.JPG,0.011292,0.000187,0.000388,0.001342,0.752148,0.000199,0.000020,0.000068,0.000333,0.000168
VQIS_POR_TEST/000965_F_SAM.jpg,0.399018,0.000026,0.002674,0.000075,0.000047,0.000001,0.000157,0.000807,0.858231,0.011348
VQIS_POR_TEST/001831_B_SAM.JPG,0.948260,0.000480,0.003869,0.000001,0.177109,0.000221,0.000061,0.000322,0.002000,0.000113
VQIS_POR_TEST/002703_B_SAM.JPG,0.006315,0.000150,0.000297,0.000946,0.842507,0.000194,0.000045,0.000129,0.001358,0.000596
VQIS_POR_TEST/002584_F_SAM.jpg,0.006800,0.000009,0.002195,0.000061,0.000146,0.000527,0.000269,0.000583,0.995643,0.000882
VQIS_POR_TEST/000573_F_SAM.jpg,0.079903,0.000038,0.011104,0.000086,0.000342,0.000011,0.000471,0.000687,0.545084,0.008638
VQIS_POR_TEST/001944_F_SAM.jpg,0.000155,0.000017,0.004984,0.000046,0.000045,0.000077,0.000049,0.000476,0.998516,0.698633
VQIS_POR_TEST/002415_B_SAM.JPG,0.960473,0.000488,0.000462,0.000935,0.270644,0.000088,0.000030,0.000213,0.001425,0.000029
VQIS_POR_TEST/002240_F_SAM.jpg,0.002849,0.000200,0.016061,0.000707,0.000323,0.000496,0.003131,0.000602,0.962967,0.000115
VQIS_POR_TEST/002690_B_SAM.JPG,0.974261,0.000147,0.000906,0.000032,0.311017,0.000052,0.000068,0.000115,0.001981,0.000201
VQIS_POR_TEST/000507_F_SAM.jpg,0.000261,0.000001,0.073834,0.000509,0.000154,0.000005,0.001310,0.001287,0.954982,0.000403
VQIS_POR_TEST/002758_F_SAM.jpg,0.002939,0.000003,0.006241,0.000105,0.000065,0.000384,0.000180,0.000096,0.995284,0.001011
VQIS_POR_TEST/000430_F_SAM.jpg,0.844827,0.000001,0.014216,0.000106,0.000188,0.000002,0.000772,0.041703,0.947756,0.014610
VQIS_POR_TEST/001287_B_SAM.JPG,0.991508,0.000157,0.000344,0.000390,0.383297,0.000152,0.000139,0.000193,0.001381,0.000195
VQIS_POR_TEST/001304_B_SAM.JPG,0.017595,0.000366,0.000649,0.052700,0.395893,0.000149,0.000052,0.000112,0.002436,0.000191
VQIS_POR_TEST/002760_F_SAM.jpg,0.000737,0.000069,0.016217,0.000229,0.000228,0.105249,0.000167,0.000232,0.907548,0.006058
VQIS_POR_TEST/001352_B_SAM.JPG,0.996759,0.000265,0.000420,0.000006,0.297373,0.000071,0.000032,0.000232,0.000336,0.000052
VQIS_POR_TEST/002297_F_SAM.jpg,0.556276,0.002048,0.009179,0.000354,0.000064,0.000249,0.000095,0.001442,0.987989,0.003896
VQIS_POR_TEST/002517_F_SAM.jpg,0.017505,0.000030,0.010873,0.000081,0.000242,0.000814,0.000065,0.000549,0.972366,0.038247
VQIS_POR_TEST/001266_B_SAM.JPG,0.993682,0.000117,0.068408,0.000198,0.173431,0.000054,0.000111,0.000092,0.002003,0.000170
VQIS_POR_TEST/001722_B_SAM.JPG,0.000892,0.000335,0.000688,0.000236,0.939299,0.000071,0.000014,0.000058,0.000364,0.000061
VQIS_POR_TEST/002417_B_SAM.JPG,0.284472,0.000134,0.000305,0.003358,0.707392,0.000403,0.000022,0.000064,0.001125,0.000125
VQIS_POR_TEST/001276_B_SAM.JPG,0.985795,0.000157,0.000905,0.000631,0.155211,0.000144,0.000066,0.000217,0.001384,0.000656
VQIS_POR_TEST/001433_F_SAM.jpg,0.000225,0.000002,0.029217,0.000690,0.000146,0.013744,0.796206,0.000141,0.993715,0.000165
VQIS_POR_TEST/002415_F_SAM.jpg,0.000005,0.025802,0.020371,0.000816,0.000467,0.013687,0.000239,0.000553,0.983239,0.000316
VQIS_POR_TEST/001346_F_SAM.jpg,0.004295,0.000038,0.039655,0.000152,0.000068,0.000865,0.000133,0.001549,0.840265,0.000415
VQIS_POR_TEST/000689_F_SAM.jpg,0.008070,0.000057,0.003825,0.000197,0.000076,0.000188,0.000152,0.000672,0.970343,0.000536
VQIS_POR_TEST/001243_F_SAM.jpg,0.000008,0.000033,0.002978,0.000409,0.000158,0.000196,0.210375,0.000883,0.986844,0.021627
VQIS_POR_TEST/000782_F_SAM.jpg,0.000819,0.669915,0.000875,0.000073,0.000076,0.000394,0.000354,0.518180,0.990773,0.084648
VQIS_POR_TEST/001249_F_SAM.jpg,0.200333,0.000008,0.004748,0.000168,0.000411,0.000000,0.000128,0.002250,0.608009,0.000034
VQIS_POR_TEST/002810_F_SAM.jpg,0.016960,0.000001,0.006594,0.000381,0.000273,0.000006,0.000508,0.417384,0.890691,0.000711
VQIS_POR_TEST/002020_B_SAM.JPG,0.376338,0.000113,0.001266,0.000100,0.636059,0.000133,0.000061,0.000054,0.000198,0.000263
VQIS_POR_TEST/002592_F_SAM.jpg,0.001508,0.000079,0.002096,0.000100,0.000108,0.000040,0.000107,0.002264,0.937044,0.158260
VQIS_POR_TEST/001293_B_SAM.JPG,0.215843,0.000496,0.001576,0.000001,0.363232,0.000089,0.000044,0.000236,0.000539,0.000018
VQIS_POR_TEST/000706_F_SAM.jpg,0.000015,0.000002,0.008188,0.000078,0.000171,0.000683,0.000102,0.000382,0.992559,0.199420
VQIS_POR_TEST/000853_F_SAM.jpg,0.024796,0.000000,0.008353,0.000115,0.000060,0.000007,0.000433,0.000929,0.575740,0.012606
VQIS_POR_TEST/000978_F_SAM.jpg,0.000068,0.000015,0.041431,0.000883,0.000204,0.001148,0.000079,0.012520,0.940985,0.020864
VQIS_POR_TEST/002769_B_SAM.JPG,0.094102,0.000192,0.000671,0.999982,0.560256,0.000039,0.000069,0.000109,0.001084,0.000115
VQIS_POR_TEST/002790_B_SAM.JPG,0.295985,0.000167,0.000210,0.000434,0.414443,0.000084,0.000060,0.000151,0.001275,0.000406
VQIS_POR_TEST/002216_F_SAM.jpg,0.001554,0.000012,0.001764,0.000120,0.000096,0.000244,0.000040,0.000259,0.958335,0.001187
VQIS_POR_TEST/003490_F_SAM.jpg,0.000314,0.000028,0.002326,0.000066,0.000126,0.000661,0.000084,0.001795,0.950557,0.645980
VQIS_POR_TEST/000987_F_SAM.jpg,0.000092,0.000095,0.001923,0.000141,0.000362,0.001688,0.000466,0.173377,0.992985,0.342550
VQIS_POR_TEST/003573_F_SAM.jpg,0.000317,0.000066,0.008603,0.000140,0.000126,0.000054,0.000518,0.001761,0.972288,0.000606
VQIS_POR_TEST/001721_B_SAM.JPG,0.126682,0.000128,0.006222,0.000040,0.241728,0.000043,0.000083,0.000259,0.000929,0.000088
VQIS_POR_TEST/001725_F_SAM.jpg,0.000057,0.000501,0.007568,0.000310,0.000081,0.020285,0.000176,0.003019,0.996670,0.011600
VQIS_POR_TEST/002574_B_SAM.JPG,0.419572,0.000129,0.000801,0.000328,0.543288,0.000300,0.000098,0.000261,0.002011,0.001133
VQIS_POR_TEST/001954_F_SAM.jpg,0.009493,0.000027,0.005579,0.000086,0.000274,0.000034,0.000172,0.000486,0.986983,0.001971
VQIS_POR_TEST/002693_F_SAM.jpg,0.365931,0.000017,0.004562,0.000075,0.000215,0.000017,0.000089,0.000172,0.912908,0.000334
VQIS_POR_TEST/001894_F_SAM.jpg,0.063809,0.000231,0.009510,0.000233,0.000152,0.000341,0.004063,0.000637,0.910515,0.740731
VQIS_POR_TEST/003351_B_SAM.JPG,0.995199,0.000233,0.000983,0.000001,0.280176,0.000059,0.000043,0.000503,0.003200,0.000129
VQIS_POR_TEST/001684_B_SAM.JPG,0.195770,0.000157,0.000204,0.000027,0.583164,0.000139,0.000043,0.000057,0.001072,0.000116
VQIS_POR_TEST/002139_B_SAM.JPG,0.071947,0.000107,0.002478,0.000110,0.813415,0.000175,0.000084,0.000221,0.000499,0.000087
VQIS_POR_TEST/002007_F_SAM.jpg,0.000033,0.004058,0.002205,0.000107,0.000289,0.000726,0.000166,0.006434,0.997267,0.003212
VQIS_POR_TEST/001301_F_SAM.jpg,0.244791,0.000136,0.002820,0.000267,0.000264,0.000081,0.000216,0.958613,0.941547,0.001399
VQIS_POR_TEST/003202_F_SAM.jpg,0.062349,0.000004,0.009990,0.000170,0.000066,0.000000,0.000261,0.000571,0.751052,0.050187
VQIS_POR_TEST/002892_B_SAM.JPG,0.995709,0.000363,0.000763,0.000312,0.354167,0.000165,0.000020,0.000265,0.001613,0.000034
VQIS_POR_TEST/003198_B_SAM.JPG,0.005943,0.000261,0.000218,0.000051,0.829054,0.000175,0.000072,0.000519,0.001128,0.000105
VQIS_POR_TEST/002398_F_SAM.jpg,0.011678,0.000014,0.006242,0.000213,0.000402,0.102088,0.000403,0.000700,0.946002,0.001848
VQIS_POR_TEST/001466_F_SAM.jpg,0.000066,0.000003,0.038920,0.000092,0.000117,0.000516,0.734347,0.000051,0.992969,0.000057
VQIS_POR_TEST/002947_F_SAM.jpg,0.102429,0.000168,0.006707,0.000065,0.000271,0.000021,0.000949,0.000708,0.961853,0.610365
VQIS_POR_TEST/002304_F_SAM.jpg,0.000193,0.000011,0.004252,0.000132,0.000157,0.000225,0.000161,0.001675,0.976822,0.009638
VQIS_POR_TEST/001756_F_SAM.jpg,0.062355,0.000007,0.004999,0.000157,0.000208,0.003884,0.002132,0.001875,0.962942,0.311918
VQIS_POR_TEST/001326_F_SAM.jpg,0.030360,0.000002,0.007871,0.000115,0.000111,0.000027,0.001242,0.000168,0.925278,0.003898
VQIS_POR_TEST/002736_B_SAM.JPG,0.018189,0.000092,0.000383,0.993437,0.776317,0.000279,0.000022,0.000201,0.000385,0.000145
VQIS_POR_TEST/002977_F_SAM.jpg,0.000022,0.000150,0.003616,0.000066,0.000035,0.007846,0.000152,0.896796,0.975397,0.004501
VQIS_POR_TEST/002622_F_SAM.jpg,0.016799,0.000014,0.009317,0.000178,0.000155,0.000228,0.000081,0.000158,0.745210,0.038084
VQIS_POR_TEST/000681_F_SAM.jpg,0.001366,0.015791,0.002181,0.000095,0.000154,0.000098,0.001164,0.000490,0.988899,0.030938
VQIS_POR_TEST/002654_F_SAM.jpg,0.007306,0.000004,0.008192,0.000081,0.000083,0.000641,0.000165,0.001125,0.985303,0.000208
VQIS_POR_TEST/002424_B_SAM.JPG,0.934044,0.000423,0.000455,0.000807,0.293901,0.000075,0.000043,0.000252,0.001481,0.000039
VQIS_POR_TEST/000554_F_SAM.jpg,0.003014,0.005450,0.962262,0.002275,0.000215,0.000152,0.000335,0.001196,0.989618,0.143016
VQIS_POR_TEST/003476_B_SAM.JPG,0.001649,0.000489,0.015906,0.992076,0.590071,0.000351,0.000060,0.000381,0.001037,0.000554
VQIS_POR_TEST/001331_F_SAM.jpg,0.000005,0.000011,0.036842,0.000462,0.000286,0.000112,0.000883,0.000206,0.991173,0.008203
VQIS_POR_TEST/003588_B_SAM.JPG,0.978275,0.000206,0.000965,0.000057,0.180298,0.000137,0.000031,0.000369,0.002658,0.000170
VQIS_POR_TEST/003376_F_SAM.jpg,0.000017,0.221896,0.001095,0.000084,0.000143,0.000066,0.000180,0.094600,0.974439,0.390993
VQIS_POR_TEST/002742_F_SAM.jpg,0.014044,0.000131,0.004442,0.000161,0.000134,0.005811,0.000167,0.098031,0.938048,0.001332
VQIS_POR_TEST/001609_F_SAM.jpg,0.063568,0.000007,0.055618,0.000182,0.000084,0.000004,0.000221,0.000576,0.694016,0.026973
VQIS_POR_TEST/001028_F_SAM.jpg,0.455957,0.000011,0.008353,0.000111,0.000147,0.000005,0.000386,0.000290,0.568806,0.011829
VQIS_POR_TEST/001106_F_SAM.jpg,0.002256,0.000003,0.001725,0.000201,0.000094,0.000150,0.000226,0.689579,0.844867,0.000717
VQIS_POR_TEST/000797_F_SAM.jpg,0.256064,0.000006,0.002526,0.000180,0.000027,0.000026,0.000928,0.369456,0.591830,0.002070
VQIS_POR_TEST/000791_F_SAM.jpg,0.663774,0.000004,0.009020,0.000175,0.000093,0.000004,0.000129,0.000645,0.417261,0.268663
VQIS_POR_TEST/002121_F_SAM.jpg,0.003467,0.001454,0.009699,0.000516,0.000224,0.000401,0.000357,0.001265,0.993215,0.537286
VQIS_POR_TEST/002200_B_SAM.JPG,0.982439,0.000151,0.001330,0.001164,0.342479,0.000084,0.000079,0.000102,0.001846,0.000122
VQIS_POR_TEST/000382_F_SAM.jpg,0.128937,0.000036,0.007027,0.000238,0.000191,0.001668,0.000072,0.000708,0.737506,0.968438
VQIS_POR_TEST/003501_F_SAM.jpg,0.000001,0.000008,0.009207,0.000215,0.000143,0.000112,0.000056,0.000559,0.997589,0.000923
VQIS_POR_TEST/003126_F_SAM.jpg,0.000000,0.006159,0.054258,0.000362,0.000472,0.000807,0.000649,0.130054,0.999837,0.004703
VQIS_POR_TEST/002342_F_SAM.jpg,0.051079,0.000009,0.002877,0.000169,0.000248,0.000439,0.000574,0.099030,0.873861,0.671672
VQIS_POR_TEST/002308_F_SAM.jpg,0.084385,0.000272,0.008834,0.000086,0.000099,0.000337,0.000016,0.001551,0.924578,0.001640
VQIS_POR_TEST/002366_B_SAM.JPG,0.980319,0.000181,0.000514,0.000039,0.232983,0.000073,0.000090,0.000118,0.000968,0.001239
VQIS_POR_TEST/002132_B_SAM.JPG,0.993535,0.000319,0.000777,0.000010,0.340907,0.000047,0.000042,0.000242,0.000737,0.000086
VQIS_POR_TEST/001616_F_SAM.jpg,0.002321,0.000182,0.002222,0.000207,0.000094,0.001141,0.000660,0.000326,0.891622,0.002923
VQIS_POR_TEST/001796_B_SAM.JPG,0.624957,0.000284,0.001079,0.000010,0.338078,0.000098,0.000031,0.000223,0.002580,0.000878
VQIS_POR_TEST/002211_B_SAM.JPG,0.966153,0.000595,0.000417,0.000017,0.452012,0.000160,0.000025,0.000153,0.000690,0.000075
VQIS_POR_TEST/000817_F_SAM.jpg,0.023948,0.000002,0.020523,0.000222,0.000081,0.000058,0.000726,0.000181,0.871272,0.000107
VQIS_POR_TEST/000872_F_SAM.jpg,0.000056,0.000004,0.009465,0.000312,0.000331,0.000202,0.000360,0.000113,0.983295,0.014317
VQIS_POR_TEST/002980_F_SAM.jpg,0.000129,0.000156,0.004888,0.000205,0.000202,0.000124,0.000037,0.000418,0.998759,0.000439
VQIS_POR_TEST/001789_B_SAM.JPG,0.545232,0.000284,0.000624,0.000006,0.461026,0.000080,0.000040,0.000070,0.000610,0.000040
VQIS_POR_TEST/003062_F_SAM.jpg,0.002609,0.000005,0.030572,0.000163,0.000123,0.000001,0.000286,0.000521,0.916824,0.610012
VQIS_POR_TEST/002431_F_SAM.jpg,0.000359,0.000997,0.001475,0.000055,0.000183,0.005201,0.001528,0.001638,0.987421,0.090645
VQIS_POR_TEST/002185_B_SAM.JPG,0.003513,0.000144,0.000679,0.000120,0.923661,0.000077,0.000034,0.000069,0.000316,0.000183
VQIS_POR_TEST/003260_B_SAM.JPG,0.197950,0.000154,0.000451,0.000620,0.466233,0.001266,0.000054,0.000116,0.001176,0.000408
VQIS_POR_TEST/001986_F_SAM.jpg,0.008836,0.000013,0.003612,0.000149,0.000111,0.000238,0.000044,0.000334,0.996773,0.036436
VQIS_POR_TEST/000700_F_SAM.jpg,0.494529,0.000002,0.010720,0.000128,0.000072,0.000033,0.000945,0.000363,0.523739,0.414866
VQIS_POR_TEST/001386_B_SAM.JPG,0.136926,0.000100,0.001127,0.000280,0.406307,0.000054,0.000076,0.000106,0.000927,0.000292
VQIS_POR_TEST/003109_B_SAM.JPG,0.999809,0.000174,0.001211,0.000000,0.155506,0.000065,0.000051,0.000439,0.005649,0.000254
VQIS_POR_TEST/003320_F_SAM.jpg,0.511840,0.000026,0.005988,0.000032,0.000084,0.000001,0.000134,0.000419,0.709119,0.000104
VQIS_POR_TEST/002242_B_SAM.JPG,0.009458,0.000361,0.000212,0.000013,0.913686,0.000032,0.000021,0.000124,0.000463,0.000042
VQIS_POR_TEST/003349_F_SAM.jpg,0.101452,0.000025,0.003702,0.000163,0.000154,0.000003,0.000286,0.001849,0.794407,0.188667
VQIS_POR_TEST/002896_B_SAM.JPG,0.019701,0.000521,0.000387,0.000002,0.711998,0.000139,0.000036,0.000233,0.000630,0.000078
VQIS_POR_TEST/002132_F_SAM.jpg,0.606030,0.000004,0.005355,0.000128,0.000102,0.000003,0.000081,0.003326,0.406429,0.166348
VQIS_POR_TEST/002312_F_SAM.jpg,0.000000,0.000013,0.005593,0.000154,0.000130,0.001068,0.000277,0.000122,0.993229,0.001174
VQIS_POR_TEST/003353_F_SAM.jpg,0.689996,0.000005,0.015401,0.000168,0.000091,0.001653,0.001027,0.000470,0.603462,0.000167
VQIS_POR_TEST/001704_B_SAM.JPG,0.000657,0.000417,0.001980,0.000001,0.858346,0.000151,0.000027,0.000237,0.000482,0.000081
VQIS_POR_TEST/002149_B_SAM.JPG,0.990384,0.000282,0.000471,0.000002,0.396239,0.000027,0.000082,0.000228,0.001682,0.000084
VQIS_POR_TEST/003343_B_SAM.JPG,0.908295,0.000146,0.000306,0.000038,0.652781,0.000761,0.000036,0.000179,0.000664,0.000277
VQIS_POR_TEST/002012_F_SAM.jpg,0.003892,0.000405,0.002763,0.000136,0.000128,0.000012,0.000042,0.000562,0.990959,0.457662
VQIS_POR_TEST/003145_F_SAM.jpg,0.051524,0.000080,0.003903,0.000148,0.000070,0.000030,0.001418,0.001705,0.839874,0.000066
VQIS_POR_TEST/002366_F_SAM.jpg,0.009685,0.000001,0.029137,0.000174,0.000062,0.000009,0.000588,0.000857,0.902378,0.000062
VQIS_POR_TEST/001510_F_SAM.jpg,0.000062,0.000007,0.024560,0.000249,0.000127,0.000110,0.000491,0.000832,0.993960,0.322524
VQIS_POR_TEST/001856_F_SAM.jpg,0.000265,0.001586,0.902222,0.000124,0.000327,0.000998,0.000120,0.001017,0.950643,0.006370
VQIS_POR_TEST/003531_B_SAM.JPG,0.012484,0.000256,0.008639,0.999914,0.488583,0.000104,0.000029,0.000254,0.000787,0.000354
VQIS_POR_TEST/000826_F_SAM.jpg,0.000982,0.000007,0.002028,0.000054,0.000307,0.749365,0.000085,0.000609,0.977866,0.001334
VQIS_POR_TEST/001713_F_SAM.jpg,0.100608,0.000426,0.008209,0.000094,0.000392,0.000035,0.000312,0.000986,0.931565,0.000743
VQIS_POR_TEST/002619_B_SAM.JPG,0.188200,0.000616,0.000401,0.000003,0.740776,0.000097,0.000027,0.000102,0.000899,0.000016
VQIS_POR_TEST/002568_F_SAM.jpg,0.189709,0.000085,0.003010,0.000465,0.000334,0.001365,0.000131,0.002755,0.728573,0.000769
VQIS_POR_TEST/003161_B_SAM.JPG,0.043964,0.000540,0.000522,0.000395,0.522434,0.000209,0.000099,0.000132,0.001949,0.000337
VQIS_POR_TEST/002312_B_SAM.JPG,0.006214,0.000272,0.003206,0.999182,0.545251,0.000497,0.000015,0.000246,0.000763,0.000036
VQIS_POR_TEST/002519_B_SAM.JPG,0.039710,0.000303,0.001111,0.000502,0.436708,0.000093,0.000051,0.000669,0.005880,0.000188
VQIS_POR_TEST/001290_B_SAM.JPG,0.003340,0.000494,0.000446,0.000037,0.888837,0.000063,0.000035,0.000042,0.000202,0.000089
VQIS_POR_TEST/002735_B_SAM.JPG,0.039454,0.000117,0.000450,0.199232,0.862014,0.000134,0.000058,0.000128,0.000928,0.000556
VQIS_POR_TEST/003152_B_SAM.JPG,0.128275,0.000419,0.001510,0.000920,0.432824,0.005074,0.000046,0.000135,0.000934,0.000544
VQIS_POR_TEST/001676_B_SAM.JPG,0.869700,0.000271,0.001341,0.000140,0.343349,0.000132,0.000032,0.000209,0.002153,0.000101
VQIS_POR_TEST/002105_B_SAM.JPG,0.999225,0.000163,0.001696,0.000018,0.185354,0.000065,0.000083,0.000154,0.000887,0.000117
VQIS_POR_TEST/003118_B_SAM.JPG,0.854811,0.000543,0.004467,0.000010,0.273274,0.000174,0.000031,0.000306,0.001349,0.000079
VQIS_POR_TEST/002881_B_SAM.JPG,0.372849,0.000333,0.001087,0.000039,0.430370,0.000153,0.000040,0.000293,0.003742,0.000068
VQIS_POR_TEST/001664_B_SAM.JPG,0.001055,0.000390,0.000203,0.002953,0.828447,0.000075,0.000051,0.000273,0.000314,0.000165
VQIS_POR_TEST/001031_F_SAM.jpg,0.875215,0.000004,0.017667,0.000174,0.000050,0.000001,0.000338,0.000322,0.344936,0.000267
VQIS_POR_TEST/001564_B_SAM.JPG,0.998793,0.000374,0.000525,0.000001,0.348879,0.000144,0.000025,0.000227,0.000403,0.000048
VQIS_POR_TEST/001163_F_SAM.jpg,0.000824,0.000747,0.001914,0.000086,0.000161,0.000037,0.000166,0.001315,0.981836,0.897316
VQIS_POR_TEST/002687_F_SAM.jpg,0.058139,0.000784,0.002335,0.000106,0.000392,0.000144,0.001332,0.001440,0.611870,0.011575
VQIS_POR_TEST/002122_B_SAM.JPG,0.985901,0.000136,0.000428,0.000059,0.545070,0.000040,0.000065,0.000189,0.000286,0.000077
VQIS_POR_TEST/001052_F_SAM.jpg,0.164490,0.000094,0.002978,0.000071,0.000036,0.000056,0.000192,0.000392,0.990686,0.000231
VQIS_POR_TEST/002827_B_SAM.JPG,0.364763,0.000324,0.000421,0.013172,0.588914,0.000192,0.000034,0.000297,0.001437,0.000064
VQIS_POR_TEST/001931_B_SAM.JPG,0.002711,0.000794,0.000911,0.000218,0.598224,0.000066,0.000010,0.000080,0.000437,0.000020
VQIS_POR_TEST/002649_F_SAM.jpg,0.173433,0.000004,0.003334,0.000281,0.000072,0.002173,0.000059,0.000957,0.673556,0.007057
VQIS_POR_TEST/001771_F_SAM.jpg,0.039012,0.337543,0.002449,0.000112,0.000124,0.000015,0.000062,0.000127,0.973801,0.041034
VQIS_POR_TEST/001607_B_SAM.JPG,0.997108,0.000836,0.000689,0.000000,0.252240,0.000120,0.000030,0.000266,0.000616,0.000054
VQIS_POR_TEST/001979_B_SAM.JPG,0.381769,0.000337,0.000851,0.000001,0.542377,0.000180,0.000025,0.000341,0.000697,0.000078
VQIS_POR_TEST/003131_F_SAM.jpg,0.000084,0.000077,0.003278,0.000057,0.000047,0.000094,0.000227,0.000128,0.999025,0.000376
VQIS_POR_TEST/002335_F_SAM.jpg,0.000048,0.000002,0.055925,0.000178,0.000041,0.001932,0.000317,0.000131,0.994546,0.000388
VQIS_POR_TEST/002327_F_SAM.jpg,0.001112,0.000124,0.004957,0.000058,0.000136,0.000042,0.000080,0.000305,0.895520,0.001058
VQIS_POR_TEST/002823_F_SAM.jpg,0.038472,0.000015,0.002954,0.000355,0.000216,0.000015,0.000084,0.000636,0.899054,0.025400
VQIS_POR_TEST/002261_B_SAM.JPG,0.998921,0.000395,0.000806,0.000050,0.276033,0.000066,0.000024,0.000350,0.002021,0.000039
VQIS_POR_TEST/001140_F_SAM.jpg,0.804074,0.000007,0.002660,0.000103,0.000044,0.000756,0.000221,0.000391,0.578638,0.010801
VQIS_POR_TEST/003145_B_SAM.JPG,0.006326,0.000166,0.000559,0.999887,0.480306,0.000326,0.000085,0.000133,0.001051,0.000231
VQIS_POR_TEST/003212_F_SAM.jpg,0.001417,0.000019,0.006296,0.000108,0.000255,0.000164,0.000158,0.008669,0.994444,0.001818
VQIS_POR_TEST/001879_B_SAM.JPG,0.029798,0.000218,0.001079,0.000277,0.619570,0.000350,0.000048,0.000105,0.001087,0.000198
VQIS_POR_TEST/002407_F_SAM.jpg,0.000693,0.000043,0.005888,0.000108,0.000161,0.008555,0.000377,0.000738,0.993899,0.008620
VQIS_POR_TEST/002176_F_SAM.jpg,0.015860,0.000003,0.014253,0.000128,0.000189,0.000032,0.000524,0.016910,0.803338,0.001042
VQIS_POR_TEST/001817_F_SAM.jpg,0.000002,0.000004,0.006171,0.000246,0.000198,0.000025,0.997605,0.001896,0.989577,0.058546
VQIS_POR_TEST/002664_B_SAM.JPG,0.623889,0.000491,0.000684,0.000002,0.418450,0.000091,0.000040,0.000202,0.002675,0.000120
VQIS_POR_TEST/001363_F_SAM.jpg,0.111892,0.000002,0.014307,0.000118,0.000169,0.000136,0.000108,0.000242,0.948739,0.000822
VQIS_POR_TEST/002692_F_SAM.jpg,0.000285,0.000067,0.003823,0.000383,0.000436,0.000256,0.000300,0.000451,0.992778,0.013805
VQIS_POR_TEST/002068_B_SAM.JPG,0.998467,0.000158,0.002999,0.000005,0.306277,0.000289,0.000131,0.000260,0.001983,0.000199
VQIS_POR_TEST/001496_F_SAM.jpg,0.000019,0.000065,0.003898,0.000194,0.000078,0.187665,0.000103,0.001598,0.993335,0.551509
VQIS_POR_TEST/001980_F_SAM.jpg,0.388275,0.000016,0.006538,0.000136,0.000091,0.000003,0.000119,0.000662,0.454738,0.016214
VQIS_POR_TEST/001125_F_SAM.jpg,0.000072,0.000670,0.001629,0.000621,0.000159,0.005014,0.000194,0.007070,0.996739,0.001550
VQIS_POR_TEST/003403_F_SAM.jpg,0.003569,0.000032,0.007066,0.000190,0.000207,0.000140,0.002253,0.000162,0.945721,0.000273
VQIS_POR_TEST/003290_F_SAM.jpg,0.531729,0.000000,0.008952,0.000148,0.000094,0.000041,0.000576,0.000367,0.474900,0.000792
VQIS_POR_TEST/001740_B_SAM.JPG,0.196856,0.000102,0.000484,0.000071,0.547462,0.000413,0.000067,0.000074,0.000377,0.000234
VQIS_POR_TEST/001235_F_SAM.jpg,0.609426,0.000000,0.019359,0.000058,0.000050,0.004600,0.000048,0.000226,0.840401,0.014269
VQIS_POR_TEST/002850_B_SAM.JPG,0.266918,0.000337,0.005072,0.000007,0.674428,0.000091,0.000072,0.000616,0.000806,0.000108
VQIS_POR_TEST/000412_F_SAM.jpg,0.005542,0.000002,0.113680,0.000206,0.000169,0.000156,0.000310,0.000181,0.928600,0.002480
VQIS_POR_TEST/001561_F_SAM.jpg,0.000347,0.000022,0.004066,0.000074,0.000055,0.000248,0.000334,0.000674,0.993419,0.007854
VQIS_POR_TEST/003512_F_SAM.jpg,0.011033,0.000003,0.002418,0.000167,0.000089,0.000840,0.000267,0.003095,0.802428,0.002779
VQIS_POR_TEST/001575_F_SAM.jpg,0.000000,0.001261,0.002945,0.000127,0.000492,0.016615,0.000339,0.000610,0.998138,0.007344
VQIS_POR_TEST/001246_B_SAM.JPG,0.326166,0.000121,0.001618,0.000001,0.649922,0.000042,0.000024,0.000220,0.000537,0.000018
VQIS_POR_TEST/002946_F_SAM.jpg,0.868931,0.000013,0.009951,0.000442,0.000133,0.000009,0.000488,0.001241,0.517751,0.003531
VQIS_POR_TEST/001015_F_SAM.jpg,0.087869,0.000179,0.002765,0.000055,0.000158,0.003694,0.000293,0.000757,0.983302,0.009728
VQIS_POR_TEST/002410_B_SAM.JPG,0.069564,0.004043,0.002293,0.000005,0.456235,0.000097,0.000015,0.000309,0.001776,0.000037
VQIS_POR_TEST/002412_F_SAM.jpg,0.002176,0.000006,0.011807,0.000156,0.000146,0.000058,0.998839,0.003118,0.790555,0.001213
VQIS_POR_TEST/002640_B_SAM.JPG,0.997665,0.000350,0.001034,0.000049,0.244912,0.000183,0.000025,0.000267,0.002981,0.000077
VQIS_POR_TEST/001259_B_SAM.JPG,0.048344,0.000103,0.018664,0.199558,0.584036,0.000183,0.000027,0.000066,0.000360,0.000109
